"","Datetime","Text","score","sentiment"
"317",2021-10-20,"동원  비욘드 미트  카카오 뱅크  그리고 쿠팡  한 배를 탄 기업들 두중 두산건설 한전  테라파워 그리고 중동 같이 맞물려서 이권이 돌아감 중국애덜이 더 싸게 부를텐데 과연 중동애덜이 수주를 중국에 줄까  주면 디질텐데 미국한테 ",1,"pos"
"318",2021-10-19," 블루오션스탁 카카오  플랫폼 규제 이슈로 주가 과도하게 하락   기업가치 하락 제한적                        ",-6,"neg"
"319",2021-10-19,"돈 좀 아낀다고 문자인증 카카오톡으로 보내는 기업들 진짜 죽이고싶다",0,"neu"
"320",2021-10-19,"   나도 따릉이만 보다가 경기도와서 카카오 바이크 첨 봤는데 아니 개비싸더라       카카오 제발 망해 제발 산타할아버지 올해 크리스마스 선물 다 됐고 대한민국에 존재하는 카카오라는 회사의 몰락 부탁드립니다 카카오 개같은 기업 진짜 솔직히 내가 육억칠천광년째 카카오를 저주하고 있는데",-2,"neg"
"321",2021-10-19,"카카오 기업이 싫은 것도 있고  가격 차이도 있고  복합적으로 다 싫은 가운데  카카오 바이크 라는 이름도 싫다   따릉이 는 귀엽고 정겹고 내 친구 같은데   카카오 바이크  이름만 들어도 내 친구 위협하는 거대 외세 자본 같아  거대 국산 자본이지만 아무튼   따릉이절대지켜",7,"pos"
"322",2021-10-19,"서울시  따릉이 신규도입 잠정 중단                          이제 다음 행보는 적자폭을 줄여야 한다며 민간업체 참여로 바꿀 것이며 세금을 들여 구축한 주차시설을 기업에게 헐값에 넘겨 자본이 돈 벌 수 있게 할거여요  예를 들면 카카오 같은 곳 ",1,"pos"
"323",2021-10-19,"카카오의 자아가 비대해질 수 밖에 없는 이유  공공사업을 민간기업 한 곳이 독점해버리면 피해가 누구한테 가겠어 따릉이가 부자  서민 너나할거없이 쓰는것도 아닌데말야",-3,"neg"
"324",2021-10-19,"   그러면 카카오가 독식하는 이 구조가 올바르다고 생각되나     어디까지나 머리 잘쓴 기업이 힘을 키워서 먹는거다  얘네가 실수하거나 무리수를 두면 알아서 이용자들은 대체품을 찾기위해 떠난다  개인이 등쳐먹을때 기업이 커버쳐주는 건 일반인들한테는 혹하는거지 ",1,"pos"
"325",2021-10-18,"카카오랑 네이버는 국감 나와서 대답만 하면 끝인가  국회 언제 법안 제출할 건가  기업 국감 나오면 회피성 답변 하고 그걸로 개선 여지 없던데  ",0,"neu"
"326",2021-10-18,"카카오도 퀴어친화기업이라 갈기없는숫사자가 입양아키우는 만화올리잖음  아님",0,"neu"
"327",2021-10-18,"카카오 미친새끼들 지들이 어느나라 기업인지 모르는 모양이야",-1,"neg"
"328",2021-10-18," 대리기사는 오징어게임 속 참가자   카카오 프로서비스 폐지해야   카카오 모빌리티  플랫폼 기업  대리운전                         신나리 기자",2,"pos"
"329",2021-10-18,"카카오 진짜 중국기업이 되었구나  ",-1,"neg"
"330",2021-10-17,"카카오 너네 한국기업이 아니라 중국기업이었냐  중국 검열당함   ",-2,"neg"
"331",2021-10-17,"기업가치      억원  카카오톡에 밀렸던 스타트업의 대반전  출처   한국경제   네이버 뉴스                         ",0,"neu"
"332",2021-10-17,"요즘 카카오 중국기업 이거 공식자나          중국인들이 한국 부동산 투기하는 꼴이지 머야   ",-1,"neg"
"333",2021-10-17,"           와    카카오 중국기업 맞구나         ",1,"pos"
"334",2021-10-17,"카카오 중국기업 다됐네   ",0,"neu"
"335",2021-10-17,"            중국 기업 텐센트가 카카오 지분이 많아서 그런걸거예요  ",0,"neu"
"336",2021-10-17,"중국기업 카카오 페이지 강철의 연금술사 일본작가도 중국검열햇다며  그것도 중국 불법충들을 위해섴      이게 일본이란 나라를 보면 애국기업이냐  아님 중국이란 나라를 보면 매국기업이냐  거참                                                  ",0,"neu"
"337",2021-10-17,"          카카오 전반적으로 중국 지분이 많아용    특히 카카페는 중국 기업이랑 중국 현지 웹툰웹소 법인도 잇고        그러니까 검열 하는건데 좀 꼽네용  ",-1,"neg"
"338",2021-10-17,"카카오  중국기업이죠       ",0,"neu"
"339",2021-10-17,"카카오 중국 기업이냐 ",0,"neu"
"340",2021-10-17,"카카오 쟤들은 중국기업이냐         ",0,"neu"
"341",2021-10-17,"카카오 중국기업이구나",0,"neu"
"342",2021-10-16,"하이브의 비전이 음악보다는 걍 기업 몸집 불리는 데에 있어서  약간 좆이팝의 카카오 느낌이랄까",1,"pos"
"343",2021-10-16,"네이버 카카오 구글 페이스북 아마존 등 모든 플렛폼 기업에 해당되는 일이지만 이들에게 인간은 노예일 뿐이다  더이상 방관하면 안된다  오늘부로 쿠팡을 버렸다   쿠팡은 우리가 지치길 바라고 있다   출처   경향신문   네이버 뉴스                         ",-3,"neg"
"344",2021-10-15,"요즘 카카오페이지 보면 이게 국내 기업인지 중국 기업인지 햇갈린다 ",1,"pos"
"345",2021-10-15,"  녹십자그룹이    의 지분을 보유하고 있는  휴먼스케이프 에 카카오도 투자를 추진한다  휴먼스케이프는 블록체인을 기반으로 하는 의료데이터 기업이다                                                 ",4,"pos"
"346",2021-10-15,"요즘 카카오 하는짓보면   중국기업 그자체인데 더이상 안쓰고싶긴함   ",0,"neu"
"347",2021-10-15,"코드스테이츠는 작은 스타트업 뿐만 아니라 무신사와 같은 유니콘 기업  네이버  카카오 엔터프라이즈  그라운드  같은 큰 기업들과도 협업을 늘려가고 있는데요 ",4,"pos"
"348",2021-10-14,"국외    기업 보다가 카카오나 네이버 보면 정말 실망스러운 게 아마존이나 구글이나 마이크로스프트 같은 회사들은 소프트웨어에서 한 주름 잡고 있는데 카카오는 소프트웨어로 별 게 없다  코드 만드는 프로그램도  데이터 안전망도 없고   도 없고    도 없고 서버망 개발 결과도 없고    가 없어",0,"neu"
"349",2021-10-13,"         진짜 괴로워여    한국에서 유행하고 있는 무언가가 카카오페이지 혹은 카카오만화일 때       기업도 존넨쉻고      얘들 언제 망하냐",0,"neu"
"350",2021-10-13,"아아니    독립매체라서 봤던건데     작가 입장에서는 독자가 전보다 줄고있으면 기업에 들어가는게 맞긴 하죠       하지만 카카오라는 점부터 아쉽긴 하다     ",1,"pos"
"351",2021-10-13,"시총         기업   분기    조   삼성전자   조 카카오   조   하이닉스   조 감소                        ",1,"pos"
"352",2021-10-13,"                 전환사채 인가 보네요  성장주 특성상 초기 성장기에 돈은 당연히 필요하니    한국 기업으로 치면  카카오뱅크나 세틀뱅크 사이에 어딘가 있을 기업으로 보이긴 하는데  제가 사용할 수 있는 서비스가 아니다 보니  투자하기에는 진입장벽이 좀 높을 것 같아요      ",3,"pos"
"353",2021-10-13,"    모바일어플라이언스 현대차 카카오    뭉쳤다  자율주행산업협회  출범                         자율주행산업협회 참여 기업 모바일어플라이언스",2,"pos"
"354",2021-10-13,"지난달만해도 멀쩡히 카톡으로 내역을 보내오던 도시가스 그거도 내가 요청한적은 없지만  이번달부터 갑자기 카카오 간편카입으로만 내역을 볼 수 있다고 알림톡이 옴   이 미친놈들은 카카오 망하면 뭐 어쩌려고 다 카카오로 하려는거지    기업들 국가기관까지 다 왜이래 진짜                        ",-2,"neg"
"355",2021-10-13,"님들 카카오에서 웹툰 웹소설 작가들 검열하는 거 반대하는 청원인데 해주세요    아무리 카카오 최대 주주가 중국기업인 텐센트라고 해도 외국 기업이 자국 기업한테 검열 들어가고 중국 심기 거스르지 마라 이러는 건 에바잖아욧     진짜 부탁드려요                           ",-3,"neg"
"356",2021-10-12,"카카오가 경검 출신들 대거 영입한다고 뭐라 하던데 지금 여야 대선 지지율    위를 봐라 그런 대비라도 안하면  저 새는 해로운 새다  한 마디에 기업 하나를 작살내고 다닐텐데 ",-1,"neg"
"357",2021-10-12,"                        아니 근데 토스 넘 사기 아님  토스은행도 있는데 모기업이 전금회사라고 타다도 막 사도 되는 것임  생각해보면 카카오도 킹받네   ",1,"pos"
"358",2021-10-12,"카카오페이 비상장            플랫폼 기업으로 확장성과 카카오 시너지에 주목하자            최관순   증권                         ",1,"pos"
"359",2021-10-12,"홍보또한 차별화두고 힘없는 영세기업의 작품은 순서또한 밀려서 홍보도 제대로 안되고 뒷전으로 밀려나서 망하는게 카카오의 웹툰  그래서 네이버와 다르게 카카오에 들어갈 웹툰이면 작가들은 무조건 직계나 큰 매니지먼트 가는 걸 선택함  이건 약과다 약과야                          ",-2,"neg"
"360",2021-10-12,"         회사 덩치는 겁나 큰데 실속 없어보여요 뭔 브이앱 인수한다 외국가수들 위버스에 입점시킨다 네이버 카카오같은    아이티 기업이 되겠다 그러는데 기본이나 잘하라고 하고 싶네요    아이돌 관련이나 잘하길       ",6,"pos"
"361",2021-10-12,"취업 희망 기업   취준생      명 조사 잡코리아 알바몬     카카오          삼성전자          현대자동차          네이버           제일제당         한국전력공사         대한항공         아모레퍼시픽           하이닉스          호텔신라        카카오를 보며 많은 생각이 드는군요 ",2,"pos"
"362",2021-10-12,"플랫폼 기업이 골목시장까지 넘보는 이유는  전직 카카오뱅크 대표가 바라본 카카오 논란                        ",1,"pos"
"363",2021-10-12,"카카오엔터는 텐센트와 합작법인    을 설립하고 플랫폼을 만들겠다고 선언  지난  월   일에는 새로 오픈한 포도만화             라는 플랫폼을 런칭했습니다  중국에 진출하려는 기업은 단독 진출이 불가능하고      이상의 중국인 지분을 가지고 있어야 해서 우회적으로 선택한 방법으로 풀이                        ",6,"pos"
"364",2021-10-11,"아 맞아 저거 보니까 생각난건데 카카오가 작가들한테 한복 언급 하지말라 어쩌고 한거 생각나서 단골 손님한테 카카오 중국기업이냐고 물어봤음 손님이   기업 넘어갔나   이러면서 검색해보더니 대주주가 중국기업이라 함 카카오 대주주가 중국 기업이라 중국 눈치보는 듯한 ",2,"pos"
"365",2021-10-10," 공약이행    이재명은 실천한다    투표소 수개표로 공정선거 하자 문재앙의 삼성공화국  중국기업이 소리소문 없이  어마어마하게 보유한 카카오와 계열사의 지분                         ",-1,"neg"
"366",2021-10-10,"   도대체 한국은 기업이나 정치나 지들만의 계산기가 따로 잇나  지들 유리한대고 계산되는  카카오도 지들 유리한대로 계산하더니 민주당도 지들 지들 유리한대로 계산기 치네 ",0,"neu"
"367",2021-10-10,"인간이 자신의 몸이 망가지는 것을 알기 어렵듯이 기업도 조직이 병들고 망가지는 것을 알기는 어렵다  특히 급성장하고 잘 나가는 기업일수록 그렇다  기술경영   년의 연구가 주는 교훈이지만 지금도 기업들이 망각하기는 마찬가지다  엔씨도  넥슨도  네이버도  카카오도  ",1,"pos"
