,date,text,score,senti
3330,2020.08.26.,코로나에도 식지 않는 귀농귀촌 열기… 이번엔 ‘언택트 박람회’,0,0
3331,2020.08.26.,카드사는 이제 플랫폼 기업… 일류업체 모아 데이터 동맹 만들 것,0,0
3332,2020.08.26.,‘불문율’에서 배운다오늘과 내일김종석,0,0
3333,2020.08.26.,‘코인 투자’에 몰리는 관심… 가상자산 거래소 방문 2배 늘었다,3,1
3334,2020.08.26.,KT가입자는 우리銀 본인인증 프리패스,1,1
3335,2020.08.26.,네이버카카오 뒷광고 퇴출 앞장…유튜브 검증 못해 팔짱,-1,-1
3336,2020.08.26.,하나銀 은행 최초 얼굴인증 도입…원스톱 서비스 뉴 하나원큐 출시,5,1
3337,2020.08.26.,코로나19에 흔들린 코스피…변동성 장세 비중 확대 기회로,1,1
3338,2020.08.26.,유보세에 투자촉진세 더블펀치…건설사 땅 살 돈에 세금 매기나,0,0
3339,2020.08.26.,경기창조경제혁신센터 AI빅데이터 스타트업 온라인 IR DAY 성료,1,1
3340,2020.08.26.,카카오게임즈 종합 게임사로 거듭난다,0,0
3341,2020.08.26.,빅데이터로 본 재테크 IPO 대어 카카오게임즈가 온다…투자자 게임株 물색,2,1
3342,2020.08.26.,내년부터 과태료 납부기한 등 카톡으로 받는다,0,0
3343,2020.08.26.,주담대보다 낮은 신용대출 금리… 대출금 부동산 유입 ‘비상’,-1,-1
3344,2020.08.26.,네이버카카오 나란히 사상 최고가,2,1
3345,2020.08.26.,은행원도 “이런 일 처음”…주담대보다 싼 신용대출 이자,1,1
3346,2020.08.26.,작은 결혼식… 여행 취소 ‘집콕’… 일부 교회 현장 예배 강행,0,0
3347,2020.08.26.,카카오게임즈 제2의 SK바이오팜 될까,0,0
3348,2020.08.26.,청첩장…보내도 죄송 안 보내도 죄송,-4,-1
3349,2020.08.27.,서울 도심 여자화장실 장악 ‘훈남 마사지’는 무엇인가,-1,-1
3350,2020.08.27.,증시 이끄는 7대장…바이오게임株서 미묘한 변화,1,1
3351,2020.08.27.,이낙연이 단톡방에 박주민이 먹방을 김부겸은 유튜브에,0,0
3352,2020.08.27.,빚투 사상 첫 16조원 돌파…바이오언택트전기차 베팅,4,1
3353,2020.08.27.,아마존페이스북 몰려오는데빅테크빅뱅크 상생 없인 공멸,3,1
3354,2020.08.27.,코로나 특수에 자전거업계 함박웃음,0,0
3355,2020.08.27.,또 역대 최대 실적카카오 ‘톡비즈’ 통했다,0,0
3356,2020.08.27.,카카오게임즈 청약 총알 모으기…일주일새 예탁금 15조↑,0,0
3357,2020.08.27.,‘IPO 최대어’ 카카오게임즈 제2의 SK바이오팜 될까,2,1
3358,2020.08.27.,두나무 中企스타트업 지원 플랫폼 구축,3,1
3359,2020.08.27.,서정진김범수 약진… 코로나 주식부자 지도 바꾸다,-2,-1
3360,2020.08.27.,농사 고민하다 기술 부자 된 ‘뼈농인’… 6차 산업 길을 연다 농어촌이 미래다  그린 라이프,0,0
3361,2020.08.27.,검언유착 의혹 이동재 첫 공판… 한동훈과 공모 언급될까,-2,-1
3362,2020.08.27.,공유서비스 나도 있다 전기자전거도 급페달,1,1
3363,2020.08.27.,위클리 마켓 피플바이오 수요예측…연준 베이지북 공개,0,0
3364,2020.08.27.,“제발 거리 두기 좀…더 나빠지면 우린 못 버텨요”,-1,-1
3365,2020.08.27.,라이언 대만도 접수하러 간다,0,0
3366,2020.08.27.,시민단체까지 가세 “구글 인앱결제 강제는 지배력 남용” 정부 선제 대응 주문,-3,-1
3367,2020.08.27.,하반기 성장스토리 써가는 아미코젠…美업체와 조인트 벤처 추진도 호재,5,1
3368,2020.08.27.,유동성동학개미에 가벼워진 대형주,1,1
3369,2020.08.27.,몸짱 약 스테로이드 불법 거래 3년 새 18배,-1,-1
3370,2020.08.27.,로터리 또 하나의 나 부캐 만들기,0,0
3371,2020.08.27.,코로나 재확산에 성장株 독주 다시 시동거나,2,1
3372,2020.08.27.,박제균 칼럼대한민국 아닌 ‘우리나라’ 어느 나라인가,0,0
3373,2020.08.28.,공모주 펀드도 석달간 1조 넘게 몰렸다,-1,-1
3374,2020.08.28.,中틱톡 “美사업 전면 매각”… 트럼프 MS 인수도 방해,5,1
3375,2020.08.28.,軍 비밀통화도 5G폰으로,0,0
3376,2020.08.28.,청사초롱 왜 도서정가제인가,0,0
3377,2020.08.28.,‘IPO 大魚’ 카카오게임즈 상장 시동,2,1
3378,2020.08.28.,행안부 ‘지능형 국민비서 서비스’ 1단계 사업 본격화,-1,-1
3379,2020.08.28.,서울 서초구 AI 기반 건강의료서비스 도입,2,1
3380,2020.08.28.,주담대보다 낮은 신용대출 금리… 금리 역전 기현상,1,1
3381,2020.08.28.,코로나19 재확산 불안에…대형주부터 담는 개미들,-3,-1
3382,2020.08.28.,개발자 싹쓸이 나선 카카오 작년 3배 뽑는다,2,1
3383,2020.08.28.,삼성운용 하나금융카드와 디지털 마케팅 MOU 체결,2,1
3384,2020.08.28.,겨우 한숨 돌렸는데… IT기업 다시 재택근무,-3,-1
3385,2020.08.28.,넷플릭스 망대가 낼까트래픽 과다 사업자 협의 조항 들어가,0,0
3386,2020.08.29.,소액투자자도 공모주 접근 쉽게…‘우대추첨제’ 청약 방식 검토,1,1
3387,2020.08.29.,정부 非지주 금융그룹 감독 강화… 일각선 “삼성 정조준”,2,1
3388,2020.08.29.,코로나 이후를 본다… ‘관광 한국’에 투자하는 호텔들 Weekend 호텔,1,1
3389,2020.08.29.,유동성 장세에올 IPO 공모 벌써 3조,1,1
3390,2020.08.29.,LG유플 신규 단말기 온라인 판매 2배 껑충,1,1
3391,2020.08.30.,오늘의 증시 메모9월 1일,0,0
3392,2020.08.30.,MK라씨로 제노포커스 진단키트 효소 개발에 급등,5,1
3393,2020.08.30.,카카오도 OTT 가세…넷플릭스 나와,1,1
3394,2020.08.30.,사회적 가치 민간축제 ‘SOVAC 2020’ 개막,2,1
3395,2020.08.30.,단독 중동 홀린 韓영상앱 아자르…해외서 4천억 수혈한다,1,1
3396,2020.08.30.,SKT 나녹스 투자 대박…국외투자 ‘흑역사’ 끝,0,0
3397,2020.08.30.,은행 BIS 비율 동반하락… 케이뱅크 10 붕괴 위기,-5,-1
3398,2020.08.30.,민주당 당대표 후보들 막판 보좌진 공략SNS 선거운동 지속,1,1
3399,2020.08.30.,삼성LG전자 재택근무 본격화,-1,-1
3400,2020.08.30.,이커머스 올라탄 중소농가 “품질만 좋으면 전국 유통망에 쫘악”,2,1
3401,2020.08.30.,보험업계 보이스피싱 주의보…신고센터 가동,-2,-1
3402,2020.08.30.,21대 초선 평균 재산 27억…통합 49억민주 12억정의 4억,0,0
3403,2020.08.30.,귀로 즐긴다… 오디오 콘텐츠 새로운 문화로 자리매김,2,1
3404,2020.08.30.,그립습니다한 번도 본 적 없지만… 어머니의 추억 속에서 만나는 외할머니,-2,-1
3405,2020.08.30.,오늘의 CEO김남웅 에이서코리아 대표 서비스로 삼성LG에 도전장,1,1
3406,2020.08.30.,디지털뉴노멀의 미래를 묻다 全산업 AI빅데이터 중무장… 기술경쟁 해볼만,0,0
3407,2020.08.31.,그라운드X제주센터카카오삼성전자 2020 제주 블록체인 해커톤 주최,-1,-1
3408,2020.08.31.,V자 반등…업종별로 보면 완연한 K자 반등,8,1
3409,2020.08.31.,새 OTT 플랫폼 카카오 TV 9월 1일부터 카톡 안에서 즐겨요,0,0
3410,2020.08.31.,네이버 200명카카오 100여명…개발자 채용 피말리는 전투,0,0
3411,2020.08.31.,미국 정찰기 띄우자 미사일 쏜 중국… 남중국해 긴장 최고조,1,1
3412,2020.08.31.,오늘의 증시 일정 9월 1일,0,0
3413,2020.08.31.,CEO 핀테크로 대기업 사로잡은 핑거…내년 초 IPO 추진,2,1
3414,2020.08.31.,잠자는 세금포인트로 중소기업 제품 5 추가 할인 받으세요,2,1
3415,2020.08.31.,신용정보도 내손 안으로…등급 조정되면 맞춤 금융상품 좌르륵,-1,-1
3416,2020.08.31.,뉴스해설안정적 서비스 이용보장 제2의 페이스북 사태 막을 안전장치,3,1
3417,2020.08.31.,“라이언 그만 내려와”…카카오 이젠 ‘죠르디’ 시대 IT선빵,-1,-1
3418,2020.08.31.,이코노 브리핑 카카오 웹툰 픽코마 日서 앱매출 1위 외,1,1
3419,2020.08.31.,이제는 지방시대 JDC 말레이 투자회사와 4조원대 소송전 매듭짓고 새 출발,2,1
3420,2020.08.31.,카카오게임즈 일반 청약…1주라도 더 받으려면,0,0
3421,2020.08.31.,작년 하반기 신용대출 이미 ‘눈덩이’…당국 “실태조사” 뒷북,-1,-1
3422,2020.08.31.,대출 이자 가장 싼 곳 어디…한도금리 비교하고 고르세요,-3,-1
3423,2020.08.31.,15조 사자 동학개미 외국인 물량 다 받았다,1,1
3424,2020.08.31.,코스피 16조 팔아치운 외인…개미가 15조 사들였다,0,0
3425,2020.08.31.,거리두기 강화에노터치 주문서비스 뜬다,3,1
3426,2020.08.31.,이슈분석본격 개화기 맞은 전자문서 시장…정부 밀착 지원 동반돼야,2,1
3427,2020.08.31.,직장인 도시락 싸오고 지하철 한산식당선 손님 반토막 한숨,-5,-1
3428,2020.08.31.,“네이버카카오 등 플랫폼의 금융 진출…판매 독점 등 우월적 지위 남용 우려”,-1,-1
3429,2020.08.31.,시그널 1479대1 新바람카카오게임즈도 따상찍나,-1,-1
3430,2020.08.31.,60조원 돌파…증권사 CMA 잔액 한 달 새 4조↑,6,1
3431,2020.08.31.,넷마블 게임 대장주 엔씨 맹추격,-1,-1
3432,2020.08.31.,금융사빅테크 싸움 전자상거래 업체로 불똥,-3,-1
3433,2020.08.31.,3N 시대 끝… 게임시장 지각변동 오나,-2,-1
3434,2020.08.31.,외국인기관 BBIG  개인 반도체주 베팅,-1,-1
3435,2020.09.01.,카카오 광고 시장까지 접수하반기 신호탄 쐈다,-1,-1
3436,2020.09.01.,카카오게임즈 비상장 주식도 거래 폭증,-1,-1
3437,2020.09.01.,카카오게임즈 청약 어떤 증권사 고를까,0,0
3438,2020.09.01.,檢 추미애아들에 ‘면죄부’논란,-1,-1
3439,2020.09.01.,시그널빅히트 기업가치 JYP 3배 “네이버카카오와 경쟁”,1,1
3440,2020.09.01.,라이언도 놀랐다… 카카오게임즈 청약 첫날 16조 몰려,0,0
3441,2020.09.01.,1000만원 넣고도… 카카오게임즈 청약 4만명은 ‘빈손’,0,0
3442,2020.09.01.,K콘텐츠 열풍을 이어가자김재용 카카오재팬 대표 “웹툰 성장세는 이제 시작”,4,1
3443,2020.09.01.,IPO 대박 카카오게임즈 하반기엔 신작 흥행몰이,5,1
3444,2020.09.01.,카카오게임즈 상장 첫날 ‘따상’,1,1
3445,2020.09.02.,‘청약 광풍’ 카카오게임즈 향후 게임 경쟁력성장성 있나,2,1
3446,2020.09.02.,카카오게임즈 청약 광풍…16조 뭉칫돈,-1,-1
3447,2020.09.02.,fn사설 게임의 힘 보여준 카카오게임즈,0,0
3448,2020.09.02.,카카오뱅크 수신규모 21조… 출범 3년만에 광주은행 제쳤다,0,0
3449,2020.09.02.,은성수 한국 찾은 빌 윈터스 SC그룹 회장과 면담,0,0
3450,2020.09.02.,카카오게임즈에 1억 넣었는데 5株 배정 왜,1,1
3451,2020.09.02.,사설 카카오 들어오라에 담긴 여당의 갑질 DNA,-1,-1
3452,2020.09.02.,카카오페이증권 서비스 6개월 만에 계좌 개설 200만명 돌파,5,1
3453,2020.09.02.,카카오게임즈 장외도 ‘따상’ 베팅…‘영끌’ 개미들 헛물만 켜나,-1,-1
3454,2020.09.02.,빅히트카카오뱅크크래프톤…IPO 초대어들이 몰려온다,2,1
3455,2020.09.02.,네이버카카오 유튜브 게 섰거라… 동영상 시장 본격 공략,2,1
3456,2020.09.02.,카카오게임즈에 59조 몰렸다,-1,-1
3457,2020.09.02.,카카오게임즈 3거래일 만에 추락… 시총 3위→ 5위,-1,-1
3458,2020.09.02.,주호영 연설 메인뉴스 뜨자 … 윤영찬 카카오 들어오라고 해,-2,-1
3459,2020.09.02.,사설 윤영찬 의원의 ‘카카오 소환’ 여론 통제 위험 있다,0,0
3460,2020.09.02.,카카오게임즈 ‘청약전쟁’… 증거금 58조원 넘게 몰렸다,-1,-1
3461,2020.09.02.,네이버카카오만 힘들어질 것 주장에 정부 해외 사업자 문제 해결에 도움,1,1
3462,2020.09.03.,카카오 기업용 협업 메신저 진출…네이버와 B2B 승부,2,1
3463,2020.09.03.,‘윤영찬 카카오 갑질’ 전선 키우는 국민의힘,0,0
3464,2020.09.03.,보좌관이 카카오에 연락…윤영찬은 “의견전달 자유있다”,1,1
3465,2020.09.03.,1억에 5주 현실로 카카오게임즈 청약에 역대 최고 58조 몰렸다,0,0
3466,2020.09.03.,증시에 남은 카카오게임즈 30조… 빅히트 겨냥 장전,0,0
3467,2020.09.03.,사설 “카카오 들어오라 해”… 포털 뉴스편집까지 개입하려는가,-3,-1
3468,2020.09.03.,카카오 AI 대회 3회만에 딥러닝 등용문,-1,-1
3469,2020.09.03.,카카오뱅크 IPO 기대에…한국금융지주 19↑,3,1
3470,2020.09.03.,증시 입성 카카오게임즈 공모가 대비 160 고공행진,2,1
3471,2020.09.03.,카카오게임즈 상장 첫날 따상… 임직원 차익 2461억,1,1
3472,2020.09.03.,58조 빨아들인 카카오게임즈 공모주 기록 새로 썼다,0,0
3473,2020.09.03.,청약 폭주한 카카오게임즈 2시간만에 100대 1 돌파,4,1
3474,2020.09.03.,카카오게임즈 스톡옵션 대박…따상하면 최소 35억,2,1
3475,2020.09.03.,카카오게임즈 살래 2800만주 줄섰다 증권가 내일도 상한가,-2,-1
3476,2020.09.03.,조명희 의원 구글 불법무기 정보 사실상 방치 네이버카카오 10배 이상,-1,-1
3477,2020.09.04.,카카오게임즈 헛물켠 청약자 4만명,0,0
3478,2020.09.04.,빅히트 공모가 13만5000원… 경쟁률 1117대 1,-1,-1
3479,2020.09.04.,카카오게임즈 환불금 재투자…삼성證 청약고객 상품권 행사,1,1
3480,2020.09.04.,카카오게임즈發 머니무브자금 묶어두기 나선 증권사들,2,1
3481,2020.09.04.,방준혁의 넷마블 1조 대박…비결은 빅히트카카오게임즈,3,1
3482,2020.09.04.,카카오게임즈 공모 첫날부터 후끈,1,1
3483,2020.09.06.,카카오M 콘텐츠 왕국으로의 행보…“연내 드라마예능 25개 타이틀 350여편 제작”,-1,-1
3484,2020.09.06.,사설“카카오 들어오라고 하세요”… 권력포털 관계 어떠하길래,0,0
3485,2020.09.06.,카카오게임즈 청약 흥행에 삼성증권 리테일예탁자산 244조원 달성,3,1
3486,2020.09.06.,투자프레임 40 디지털뉴딜…SKT카카오 주목해야할 이유,2,1
3487,2020.09.06.,카카오 4000억 들여 자체 데이터센터 짓는다,1,1
3488,2020.09.06.,역대급 IPO 카카오게임즈의 낙수효과,0,0
3489,2020.09.06.,카카오게임즈도 따상…공모주 투자자금 줄줄이 대기중,2,1
3490,2020.09.06.,카카오게임즈 이어 빅히트 온다청약열풍 잇나시그널,1,1
3491,2020.09.06.,카카오게임즈 ‘따상’… 단숨에 코스닥 5위,0,0
3492,2020.09.06.,카카오게임즈로 주목받은 게임주 연말 옥석 가린다,1,1
3493,2020.09.06.,유안타증권 “3개월 간 공모주 펀드 5000억 판매”,1,1
3494,2020.09.06.,모두 불공정에 분노하는데 휴가 규정만 따지고있는 여당,-2,-1
3495,2020.09.06.,中업체까지 눈독 들이는 韓 클라우드 시장,0,0
3496,2020.09.06.,“복채는 ‘구독’과 ‘좋아요’만 받아요”…온라인 점집 성업,0,0
3497,2020.09.07.,카카오게임즈 IPO 사상 최대 청약기록,2,1
3498,2020.09.07.,수십억 들여만든 확인매물…카카오 무임승차 막았던 것,0,0
3499,2020.09.07.,넷플릭스구글페북 네이버카카오처럼 망 품질 관리한다,0,0
3500,2020.09.07.,카톡 같은 기업용 메신저 ‘카카오워크’ 탄생,0,0
3501,2020.09.07.,첫날 경쟁률 427대1…카카오게임즈 청약 열기 폭발,-1,-1
3502,2020.09.07.,85세 노인도 1억 ‘영끌’… 카카오게임즈 59조 몰려 ‘청약 광풍’,0,0
3503,2020.09.07.,“카카오에 정보 주지 마”… 부동산 매물 독점한 네이버 과징금,-2,-1
3504,2020.09.07.,트래픽 1 기준 모호 네이버카카오도 반발,-1,-1
3505,2020.09.07.,카카오쇼핑라이브 100일만에 누적시청 500만 돌파,5,1
3506,2020.09.07.,카카오게임즈 ‘기관’ 수요예측 경쟁률 1479대1,-1,-1
3507,2020.09.07.,카카오TV 카톡서 무료 시청…드라마예능 연내 350편 제작,-1,-1
3508,2020.09.07.,멤버당 최소 71억… 주식도 ‘빅히트’,0,0
3509,2020.09.07.,클릭이 차올 블랙 매력 발산 트레일블레이저 RS 미드나잇 패키지,1,1
3510,2020.09.07.,카카오게임즈 이틀째 상한가…추격매수 주의보,-2,-1
3511,2020.09.07.,카카오페이 최근 부정결제 사례에 先보상제 첫 적용,-2,-1
3512,2020.09.07.,카카오KT 등 공학인재 600명 뽑는다,1,1
3513,2020.09.08.,신선파격 콘텐츠 ‘카카오TV’… 초반 돌풍 이어갈까,0,0
3514,2020.09.08.,경기도 ‘카카오T 블루’ 배차 몰아주기 의혹 조사,-3,-1
3515,2020.09.08.,수십억 들여만든 확인매물…카카오 무임승차 막았던 것,0,0
3516,2020.09.08.,시그널 카카오게임즈 초기 투자사 원금대비 10배 수익 대박,5,1
3517,2020.09.08.,카카오쇼핑라이브 100일만에 누적 시청 500만 돌파,5,1
3518,2020.09.08.,카카오 야나두 종합 교육플랫폼 대변신,1,1
3519,2020.09.08.,공모주 논란동학개미 표따라 30로…증권사 재량권 확대해야,0,0
3520,2020.09.08.,ICT 기반 소액 후불결제 조속히 도입을,2,1
3521,2020.09.08.,이번엔 ‘타다 대리’… 카카오와 운전대 승부,-1,-1
3522,2020.09.08.,카카오게임즈 따상에도…공모주펀드 더 안 파는 이유,0,0
3523,2020.09.08.,경기도 카카오T 배차 몰아주기 조사,-1,-1
3524,2020.09.08.,“실제 현장 데이터로 연구 영역 넓혀요” 카카오 AI 연구자 모집,0,0
3525,2020.09.08.,단독 구글 네이버ㆍ카카오 앱 장터 퇴출 검토 으름장,1,1
3526,2020.09.08.,카톡으로 TV보는 카카오TV 토종OTT 넷플릭스 아성 넘나,0,0
3527,2020.09.08.,카카오게임즈 첫날 ‘따상’이면 시총 단숨에 코스닥 톱5,0,0
