"","...1","제목","날짜"
"4697",724,"삼성증권 ""퇴직연금도 로보어드바이저로 투자하세요""","0"
"4698",758,"'커뮤니티+쇼핑' 노린다...11번가, 쇼핑콘텐츠 '팁콕' 오픈","0"
"4699",764,"'장덕수의 사람들' DS투자증권 속속 합류","0"
"4700",864,"현장에서 슬픔을 기록해야 하는 이유 [뉴스룸에서]","0"
"4701",932,"[너섬情談] 독서율 50% 이하 충격, 독서공동체가 길이다","0"
"4702",96,"카카오뱅크, 올해 주담대 2.5조 공급한다","0"
"4703",146,"카카오뱅크, 올해 주담대 2.5조 공급한다","0"
"4704",350,"주담대 최고금리 연6% 근접하는데…카뱅, 3%대 대출 내놨다","0"
"4705",596,"더 빠질까, 카뱅 크래프톤 롯데렌탈…2월 보호예수 물량주의보","0"
"4706",702,"“연결만 있고 책임 없는 소셜미디어는 재앙”","0"
"4707",740,"부산 지역화폐 ‘동백전’ 운영사 수주경쟁 4파전","0"
"4708",870,"팬데믹 장기화에 ‘극단선택’ 시도 늘어… 실질적 예방책 필요 [창간33 - ‘코로나블루’ 극복하자]","0"
"4709",62,"카카오뱅크, 1800만명 중…앱 사용자 月 1500만명","0"
"4710",270,"""한 달 이자 3만원 쏠쏠하네""…'年 2% 금리' 토스통장의 힘","0"
"4711",314,"주가 하락 '성토장' 된 주총…셀트리온 대표 ""최저임금만 받겠다""","0"
"4712",384,"5살 인터넷은행의 파격…저신용자에도 손 내밀었다","0"
"4713",590,"“영국 가는 하니, 금발될까봐 검정·갈색 머리만 허락”","0"
"4714",618,"5월에 더 기대되는 가상화폐…尹정부 4가지 핵심 공약 해부","0"
"4715",630,"토스뱅크, 사업자대출 중저신용자 집중","0"
"4716",650,"수익나면 후불 결제라더니… 유사투자자문 피해 97% 급증","0"
"4717",708,"[청사초롱] ‘브레드’와 호칭 문화","0"
"4718",964,"""밥 한끼 선물하세요"" 배민 선물하기 쑥쑥","0"
"4719",66,"[fn사설] 카카오 계열사 축소는 올바른 선택","0"
"4720",84,"브레이크 없는 ‘셀코리아’… 외국인 올들어 10조 팔아치웠다","0"
"4721",150,"2분기 금융권 대출문턱 낮아질 듯…신용위험 지속 상승 전망","0"
"4722",264,"카톡으로 '커피' 대신 '애플' 주식 선물한다…""10분이면 완료""","0"
"4723",318,"""사외이사로""…새 자본시장법 앞두고 女법조인 '귀한 몸'","0"
"4724",362,"싸이월드 놓친 SK, ‘SK코인’으로 싸이월드와 웹3.0 경쟁 본격화","0"
"4725",414,"마이데이터 2차전 개막…증권·보험사 격전 예고","0"
"4726",650,"한국금융지주, 10만원 첫 돌파…한투證 호조에 카뱅 상장까지","0"
"4727",314,"신한금융, 알뜰폰 '신한플러스 요금제' 출시","0"
"4728",492,"조생종 배, 美 수출 ‘이상무’… 전용선복 확보·물류비 지원","0"
"4729",106,"김포공항서 잠실까지 '20분'…카카오모빌리티의 UAM 상용화 구상","0"
"4730",206,"[기자의 눈/지민구]카카오, 커진 덩치만큼 성숙한 책임 보여야","0"
"4731",476,"김빠진 IPO 시장…체면 세운 '카뱅', 역대급 흥행","0"
"4732",520,"이사회에 여성 없는 기업 '절반'…3월 주총 앞두고 구인난","0"
"4733",428,"금융사 종합검사 더 못 미뤄…코로나 상황 속 '속전속결'","0"
"4734",374,"가계대출 총량관리 여유 생긴 銀, 전세·잔금대출 재개 [대출 다시 풀리나]","0"
"4735",200,"“내 통장 잔돈 파먹기” 1원ㆍ30원 모아서 치킨시켰다","0"
"4736",678,"사모펀드 판매 은행에 몰린 분쟁조정","0"
"4737",866,"삼성·현대차·한화 등 금융복합기업 감독 6월말 시행","0"
"4738",392,"비실대는 형님들···2등주 ""우리가 더 간다""","0"
"4739",320,"中판호 빗장 완전히 열리나…게임株 질주","0"
"4740",150,"'카카오뱅크' 공모가 논란…""그래도 은행"" vs ""그래도 카카오""","0"
"4741",992,"옻칠한 클래식카 등 전통문화 옷 입은 청년창업에 ‘날개’","0"
"4742",262,"'몸값 33조' 된 카카오뱅크…'모바일 금융 질주'에 증시도 환호","0"
"4743",296,"5배 빠르다는 5G, 왜 이리 늦나 했더니…이유 있었네","0"
"4744",192,"택시콜 카카오의 1%였던 '타다'…왜 퇴출될 수밖에 없었나","0"
"4745",280,"'오미크론'에 무너진 코스피서 솟아날 주식은?","0"
"4746",208,"카카오 ‘미래이니셔티브센터’ 부사장급 신규임원 4명 선임","0"
"4747",514,"틀린 계좌번호 알려줬다가 앞자리만 정정… 감시망 무력화 중고거래 사기 기승","0"
"4748",72,"카카오뱅크, 1인당 생산성 3.5억…전년비 63% ↑…은행권 중 1위","0"
"4749",122,"카카오뱅크, 1인당 생산성 3.5억…전년비 63% ↑…은행권 중 1위","0"
"4750",812,"삼성 ‘비스포크’ 온 집안 아우른다…""매출 비중 80%까지 확대""","0"
"4751",864,"IT기업들 파격 보상에… 삼성전자 등 대기업 직원 처우 불만 커졌다","0"
"4752",562,"인스코비, 애플 스토어에 고객센터 앱 출시…비대면 강화","0"
"4753",270,"""광고료도 받고 구독료도 받고""…트위터가 달라졌다","0"
"4754",534,"금융위 ""클라우드 시대 맞춰 망분리 규제 풀 것""","0"
"4755",450,"‘보금자리론’ 만기 40년…상환 부담 줄인다","0"
"4756",478,"에스원, AI·IoT 기술 접목…첨단 보안솔루션 개발","0"
"4757",876,"""구글 수수료 올라가면 K웹툰 흔들린다""...뿔난 웹툰 작가들","0"
"4758",936,"[백영옥의 말과 글] [206] 부자는 어떻게 만들어지는가","0"
"4759",8,"카카오뱅크 청약에 58조 몰렸다… 균등배정 3~7주 예상 [카뱅 공모 182.7대 1]","0"
"4760",464,"백신예약 네번째 먹통… 8월말 서버증설 전까진 접속 장애 불가피","0"
"4761",342,"추석 앞두고 비대면 외식쿠폰 지급 9월 재개","0"
"4762",850,"독서소외계층 찾아가는 ‘책 나눔’… 꿈도 나눠요","0"
"4763",72,"지역 택시 뭉쳤다...""카카오택시 나와라"" 부산 '동백택시' 출범 초읽기","0"
"4764",134,"공정위, 제재 칼날 뽑자… 카카오 그룹 주가 쇼크","0"
"4765",576,"'바이오 이어 에너지'···허태수號 GS, 에너지테크 스타트업 발굴 나섰다","0"
"4766",916,"'그놈 목소리'보다 '그놈 메시지' 피해액 165%↑...메신저피싱 '경보'","0"
"4767",148,"카카오, 대리운전 점유율 상한제 수용 불가...'빛 바랜 김범수 의장 상생의지'","0"
"4768",416,"BBQ - 위메프오, 오늘부터 닷새간 할인 프로모션","0"
"4769",92,"카카오 3분기 역대 최대 실적…시장 전망치엔 못 미쳐","0"
"4770",146,"카카오 3분기 역대 최대 실적…시장 전망치엔 못 미쳐","0"
"4771",278,"공수처, 단톡방 참가자들 번호까지 ‘저인망 수집’","0"
"4772",290,"[아트&머니] 대체불가토큰, 대체불가투자 되나…올해 히트상품 'NFT'","0"
"4773",906,"[핀테크 칼럼]사이버 자산운용 영토 확장해야","0"
"4774",234,"적에서 동지 된 구글-네이버, 콘텐츠·페이 전방위 협력","0"
"4775",698,"LG엔솔·아프리카TV, BBIG K-뉴딜 편입된다","0"
"4776",864,"대구중부경찰서 보이스피싱 예방 위해 전국 최초로 ㈜디지티모빌리티와 업무협약","0"
"4777",952,"[청론직설] “다자주의 붕괴로 통상질서 재편…가치동맹 내세워 경제영토 넓혀야”","0"
"4778",0,"가입자 3700만명 '카카오 보험' 나온다…여행자 펫보험 먼저 출시","0"
"4779",110,"“AI·ESG·지재권 분야 협력”… 더 강해진 ‘카카오·SKT 동맹’","0"
"4780",172,"‘카카오엔터테인먼트’ 공식 출범...글로벌 톱 엔터기업 도약 본격 시동","0"
"4781",284,"‘자체인증서 경쟁’ 치고나가는 국민銀… 후발주자들 ‘긴장’","0"
"4782",480,"정치권 갈등으로 ‘구글갑질방지법안’ 국회 통과 희박","0"
"4783",676,"은행 부실채권비율 역대최저… 금융지원 따른 착시효과 분석","0"
"4784",970,"MZ세대 사로잡은 ‘맛있고 건강한 치킨’ [국민의 '프랜차이즈']","0"
"4785",118,"카카오택시 유료화 논란속… 타다-우티 할인 공세","0"
"4786",168,"[단독] 발레파킹 노리는 카카오…'전용 보험' 앞세워 강남3구 진출","0"
"4787",186,"[팩플]유튜브·카카오·삼성 관두고, 왜 업계 3위 번개장터 갔나","0"
"4788",260,"[단독] 기관처럼 돈 굴린다…슈퍼개인 '슈퍼재테크'","0"
"4789",826,"금융사 페이 전쟁…6%짜리 적금까지 내놨다","0"
"4790",142,"자회사 정책이 카카오·네이버 시총 갈라","0"
"4791",148,"카카오 김범수 공익재단, 10억원으로 일단 출발","0"
"4792",470,"편의점도 ‘즉시 배달 합니다’","0"
"4793",674,"""누구 벨소리가 클까?""…통신 라이벌, 몸값 경쟁","0"
"4794",964,"가파른 성장세 ‘소셜빈’, 유아 신발 기업 와일드캣 인수","0"
"4795",984,"자연빛깔 단청안료·천년 이어온 한지","0"
"4796",212,"공연·여행 강점…또 네이버 - 카카오 격돌?","0"
"4797",218,"최저금리 검색 카카오페이, 최고한도 안내는 토스…핀테크 12곳 이용해보니","0"
"4798",240,"'따상'은 잊어라…카카오뱅크·크래프톤 공모주 투자 전략","0"
"4799",196,"네이버·카카오 빼곤…'BBIG7' 이름값 못하네","0"
"4800",218,"네이버 카카오 기어갈 때…코스닥 대표 인터넷 종목 날아가네","0"
"4801",344,"2금융도 참여… 은행 주도 대환대출 플랫폼 속도낸다","0"
"4802",942,"카뱅 시총 9위… 셀트리온-기아 제쳐","0"
"4803",970,"배터리·바이오 '맑음'…인터넷·게임 '흐림'","0"
"4804",998,"판교IT공대위 ""직장내 괴롭힘 재발 방지책 마련을""","0"
"4805",182,"'융단폭격'에 백기든 카카오···꽃배달·스마트호출 접는다","0"
"4806",240,"급락세 멎은 카카오 주가, 단기 회복은 힘들 듯","0"
"4807",362,"캡스클린케어 소독증명서 카카오톡으로 발송","0"
"4808",590,"올해도 주요 총수들 줄소환… ‘망신주기식 국감’ 반복되나","0"
"4809",50,"카카오브레인 '초거대 AI' 만든다","0"
"4810",188,"""K-자율주행 고도화""… 카카오·한자연·현대모비스 뭉쳤다","0"
"4811",904,"메리츠화재 AI 챗봇 '몬디'…보험 콜센터 업무 척척","0"
"4812",148,"`디지털경제연합` 11일 출범식… 네이버TV·카카오TV서 생중계","0"
"4813",226,"카카오페이 성공 데뷔, 시총 25조원으로 코스피 14위","0"
"4814",256,"‘따상’은 못했어도…카카오페이, 상장 첫날 선방","0"
"4815",890,"플랫폼·소상공인 ‘상생의 접점’을 찾아라","0"
"4816",130,"카카오모빌리티, GS파크24 인수","0"
"4817",548,"FTSE 올라타는 크래프톤·HK이노엔, 외국인 몰린다","0"
"4818",82,"카카오·부산시 `이음5G` 참여 검토","0"
"4819",118,"[단독]""계열사 악재 그만""…칼 빼든 김범수, 카카오 컨트롤타워 만든다","0"
"4820",458,"""스타크래프트에 데드스페이스까지"" 해외 개발자 영입 나선 국내 게임사들","0"
"4821",768,"""역대급 IPO시장 열리지만 기대수익률 작년만 못할 것""","0"
"4822",174,"달서구, 모바일 소식지 ‘희망달서’ 카카오톡 채널로 제공","0"
"4823",746,"[클릭! 자치뉴스] 노원구, 우이천·불암산서도 음악방송 시작 外","0"
"4824",12,"200만 주주인데 5명 참석…'카카오 주총' 이래도 되나","0"
"4825",154,"카카오뱅크 ""중저신용자 대출 첫달 이자 무료""","0"
"4826",174,"카카오, '모바일 헬스케어' 시동…엔지니어 채용 나서","0"
"4827",426,"尹인수위, 디지털정부 TF 개설… ""AI·빅데이터 기반 맞춤정책 구현""","0"
"4828",638,"LG엔솔부터 수제맥주까지…IPO시장 '팔방미인'","0"
"4829",724,"김정주 없는 넥슨… 당분간 전문경영인 체제 유지할 듯","0"
"4830",974,"[박소령의 올댓비즈니스] 아마존을 밀어낸 스타트업들의 비결","0"
"4831",734,"[핫아이템] 골든블루, 다이어트 중인데 맥주 당겨? 칼스버그 0.0은 마셔도 안쪄","0"
"4832",880,"“돈 내고 받은 특급정보, 다아는 공개정보였네”…금감원, 주식리딩방 불법 적발","0"
"4833",818,"‘밥 한번 먹자→밥을 보낸다’…‘슬기로운’ 코로나 트렌드","0"
"4834",310,"12시간 100만뷰…현대차 만든 드라마 뭐길래","0"
"4835",248,"카카오 '음(mm)', 침체된 오디오 플랫폼 시장 활력 불어넣을까","0"
"4836",250,"음성 SNS 카카오 ‘음’ 출시 한 달, 클럽하우스랑 뭐가 달라? [이유진의 그 앱 어때]","0"
"4837",490,"저축은행에 한달새 2조원이 몰려들었다…재테크족 주목하는 통장","0"
"4838",722,"[빅데이터로 본 재테크] 카뱅 10만원 간다 vs 너무 비싸다…정반대 전망 헷갈리네","0"
"4839",786,"‘머지’같은 선불충전금 2조 넘는데… 소비자보호法 9개월째 공전","0"
"4840",332,"카카오뱅크도 대출 한도 축소","0"
"4841",800,"순풍산부인과 미달이 사업가로 변신…""미달이 마스크 기대해 주세요""[인물스토리]","0"
"4842",966,"집 청소·월세 지원… 기업 복지가 달라진다","0"
"4843",96,"카카오 약점 노출한 ‘계열사 각자도생’… 컨트롤타워 정비 시급","0"
"4844",138,"'사면초가' 카카오뱅크···결국 '금융대장주' 내줬다","0"
"4845",194,"2920까지 밀린 코스피…카카오는 10만원 깨졌다","0"
"4846",216,"6개월마다 생사 기로… 빗썸·코인원, NH농협 실명계좌 재계약 실사","0"
"4847",296,"LG, 구글 포함 '초거대 AI 연합군' 결성","0"
"4848",556,"실적부진에 게임사 목표가 줄하향…ETF도 하락률 1위","0"
"4849",636,"해외IB 강화한 한투證 실적 신기록 썼다","0"
"4850",648,"[뉴스룸에서] 약자와의 동행, 공포의 공감","0"
"4851",248,"외국 나가서도 ‘야놀자’ ‘여기어때’ 비용 결제 ‘토종 페이’로 간편하게","0"
"4852",4,"카카오게임즈-사이게임즈, '우마무스메' 국내 퍼블리싱 계약 체결","0"
"4853",116,"카카오 SKT 타다 쏘카…스마트모빌리티 '쩐의 전쟁' 시작됐다 [Digital+]","0"
"4854",696,"스치기만 해도 입원…보험금 노린 나이롱 환자 줄어들듯","0"
"4855",716,"[이웃사랑] 폭력에 멍든 네 모자, ""부모 노릇 못해 엄마가 미안해""","0"
"4856",940,"DNA키트에 타액 넣어 보냈더니… “식욕 주의, 식습관 바꾸세요”","0"
"4857",384,"카뱅·크래프톤·야놀자... 따상 가즈아! 10조 대어들 증시 앞으로","0"
"4858",204,"카카오 폭풍성장…네이버 자리 넘본다","0"
"4859",228,"21세기 韓 최고발명품은 '카카오톡'","0"
"4860",234,"[파워로펌]산업자본을 은행 최대주주로…카카오뱅크 최대주주 변경 자문","0"
"4861",376,"코로나 격무 시달려…보건소 간호사 극단선택","0"
"4862",460,"""빅데이터로 사장님 고민 싹 해결"" 한국신용데이터, 자영업 현금흐름·매출 한눈에 파악","0"
"4863",718,"[김정기의 소통카페] 문자폭탄은 양념이 아니고 폭력이다","0"
"4864",726,"디지털 사업 옥석가리기 나선 은행… 핀테크와 진검승부","0"
"4865",902,"공매도 부활에도 끄떡없는 실적장… “하반기 3650 간다”","0"
"4866",208,"'AI 물류' 강화하는 네이버, '선물하기' 키우는 카카오 …이커머스 전쟁","0"
"4867",262,"[요즘 신입] ⑤""신입 친화적 카카오가 삼성보다 인기""…일터 바뀌어야 인재 온다","0"
"4868",724,"‘강남 3구’에서 통해야 전국이 통한다?","0"
"4869",764,"'스페셜티(Specialty)가 경쟁력'…차별화 속도내는 VC","0"
"4870",992,"""文정부, 부동산 소유자·남성·중산층 이상에 적대적""","0"
"4871",284,"카카오VX, 세인트포·세라지오CC 운영권 인수···골프장 사업 박차","0"
